name,sequence,file,platform,vol_min,vol_max,pitch_min,pitch_max,dist_min,dist_max,dist_reverb_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,spatialized,type,probability,loop,masterslave,loadspec,reverb_falloff_curve,subtitle,compression,randomize_type,secondaryaliasname,chainaliasname,volumefalloffcurve,probability,startdelay,speakermap,reverb_send,lfe percentage,center percentage,platform,envelop_min,envelop_max,envelop percentage,occlusion_level,real_delay,distance_lpf,min_priority,max_priority,min_priority_threshold,max_priority_threshold,doppler
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ROUND LOSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mx_round_loss_us,,Stream\Music\mp\round\round_loss_us.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_loss_ja,,Stream\Music\mp\round\round_loss_ja.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_loss_ru,,Stream\Music\mp\round\round_loss_ru.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_loss_ge,,Stream\Music\mp\round\round_loss_ge.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ROUND DRAW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mx_round_draw_us,,Stream\Music\mp\round\round_loss_us.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_draw_ja,,Stream\Music\mp\round\round_loss_ja.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_draw_ru,,Stream\Music\mp\round\round_loss_ru.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
mx_round_draw_ge,,Stream\Music\mp\round\round_loss_ge.wav,,0.5,0.5,1,1,,,,,,,,music,2d,streamed,,,,all_mp,,,,,,,,,,music,0,,,,,,,,,,100,100,0.25,1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Voiceover,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# US Announcer USED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US_1mc_freeforall,1,voiceovers\mp\us\US_1mc_freeforall_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_team_deathmatch,1,voiceovers\mp\us\US_1mc_team_deathmtch_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_headquarters,1,voiceovers\mp\us\US_1mc_headquarters_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_searchdestroy,1,voiceovers\mp\us\US_1mc_searchdestroy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_obj_defend,1,voiceovers\mp\us\US_1mc_obj_defend_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_obj_destroy,1,voiceovers\mp\us\US_1mc_obj_destroy_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_obj_destroy,2,voiceovers\mp\us\US_1mc_obj_destroy_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_sabotage,1,voiceovers\mp\us\US_1mc_sabotage_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_capture_objs,1,voiceovers\mp\us\US_1mc_capture_objs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_capture_objs,2,voiceovers\mp\us\US_1mc_capture_objs_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_domination,1,voiceovers\mp\us\US_1mc_domination_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_tankwar,1,voiceovers\mp\us\US_1mc_tankwar_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1,,,,,,,,,,,,
US_1mc_war,1,voiceovers\mp\us\US_1mc_war_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_survival,1,voiceovers\mp\us\US_1mc_survival_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_veh_tdm,1,voiceovers\mp\us\US_1mc_veh_tdm_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_suddendeath,1,voiceovers\mp\us\US_1mc_suddendeath_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_overtime,1,voiceovers\mp\us\US_1mc_overtime_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_lastchance,1,voiceovers\mp\us\US_1mc_lastchance_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_boost,1,voiceovers\mp\us\US_1mc_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_boost,2,voiceovers\mp\us\US_1mc_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_boost,3,voiceovers\mp\us\US_1mc_boost_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_boost,4,voiceovers\mp\us\US_1mc_boost_03.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_tdm_boost,1,voiceovers\mp\us\US_1mc_tdm_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_tdm_boost,2,voiceovers\mp\us\US_1mc_tdm_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_vtdm_boost,1,voiceovers\mp\us\US_1mc_vtdm_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_vtdm_boost,2,voiceovers\mp\us\US_1mc_vtdm_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_ffa_boost,1,voiceovers\mp\us\US_1mc_ffa_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_ffa_boost,2,voiceovers\mp\us\US_1mc_ffa_boost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_overtime_boost,1,voiceovers\mp\us\US_1mc_overtime_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_lastchance_boost,1,voiceovers\mp\us\US_1mc_lastchance_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_suddendeath_boost,1,voiceovers\mp\us\US_1mc_suddendeath_boost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_winning,1,voiceovers\mp\us\US_1mc_winning_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_losing,1,voiceovers\mp\us\US_1mc_losing_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_losing,2,voiceovers\mp\us\US_1mc_losing_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_timesup,1,voiceovers\mp\us\US_1mc_timesup_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_timesup,2,voiceovers\mp\us\US_1mc_timesup_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_timesup,3,voiceovers\mp\us\US_1mc_timesup_02.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_draw,1,voiceovers\mp\us\US_1mc_draw_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_mission_success,1,voiceovers\mp\us\US_1mc_mission_success_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_mission_success,2,voiceovers\mp\us\US_1mc_mission_success_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_mission_fail,1,voiceovers\mp\us\US_1mc_mission_fail_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_mission_fail,2,voiceovers\mp\us\US_1mc_mission_fail_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_encourage_win,1,voiceovers\mp\us\US_1mc_encourage_win_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_encourage_lost,1,voiceovers\mp\us\US_1mc_encourage_lost_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_encourage_win,2,voiceovers\mp\us\US_1mc_encourage_win_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_encourage_lost,2,voiceovers\mp\us\US_1mc_encourage_lost_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_radar,1,voiceovers\mp\us\US_1mc_radar_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_radar,2,voiceovers\mp\us\US_1mc_radar_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_ourradaronline,1,voiceovers\mp\us\US_1mc_ourradaronline_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_enemyradar,1,voiceovers\mp\us\US_1mc_enemyradar_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_artillery,1,voiceovers\mp\us\US_1mc_artillery_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_artillery,2,voiceovers\mp\us\US_1mc_artillery_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_friendlyartillery,1,voiceovers\mp\us\US_1mc_friendlyartillery_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_enemyartillery,1,voiceovers\mp\us\US_1mc_enemyartillery_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_dogsupport,1,voiceovers\mp\us\US_1mc_dogsupport_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_dogsupport,2,voiceovers\mp\us\US_1mc_dogsupport_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_friendlydogs,1,voiceovers\mp\us\US_1mc_friendlydogs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_enemydogs,1,voiceovers\mp\us\US_1mc_enemydogs_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_4thkillstreak,1,voiceovers\mp\us\US_1mc_4thkillstreak_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_4thkillstreak,2,voiceovers\mp\us\US_1mc_4thkillstreak_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_friendly4th,1,voiceovers\mp\us\US_1mc_friendly4th_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_enemy4th,1,voiceovers\mp\us\US_1mc_enemy4th_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_located,1,voiceovers\mp\us\US_1mc_hq_located_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_located,2,voiceovers\mp\us\US_1mc_hq_located_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_capture_obj,1,voiceovers\mp\us\US_1mc_capture_obj_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_capture_obj,2,voiceovers\mp\us\US_1mc_capture_obj_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_secured,1,voiceovers\mp\us\US_1mc_hq_secured_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_secured,2,voiceovers\mp\us\US_1mc_hq_secured_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_defend,1,voiceovers\mp\us\US_1mc_hq_defend_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_hq_defend,2,voiceovers\mp\us\US_1mc_hq_defend_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_bomb_taken,1,voiceovers\mp\us\US_1mc_bomb_taken_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_halftime,1,voiceovers\mp\us\US_1mc_halftime_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_bomb_planted,1,voiceovers\mp\us\US_1mc_bomb_planted_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_bomb_planted,2,voiceovers\mp\us\US_1mc_bomb_planted_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_bomb_defused,1,voiceovers\mp\us\US_1mc_bomb_defused_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_bomb_defused,2,voiceovers\mp\us\US_1mc_bomb_defused_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wetake_flag,1,voiceovers\mp\us\US_1mc_wetake_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wetake_flag,2,voiceovers\mp\us\US_1mc_wetake_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_theytake_flag,1,voiceovers\mp\us\US_1mc_theytake_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_theytake_flag,2,voiceovers\mp\us\US_1mc_theytake_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wedrop_flag,1,voiceovers\mp\us\US_1mc_wedrop_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wedrop_flag,2,voiceovers\mp\us\US_1mc_wedrop_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_theydrop_flag,1,voiceovers\mp\us\US_1mc_theydrop_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_theydrop_flag,2,voiceovers\mp\us\US_1mc_theydrop_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wereturn_flag,1,voiceovers\mp\us\US_1mc_wereturn_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_wereturn_flag,2,voiceovers\mp\us\US_1mc_wereturn_flag_01.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
US_1mc_theyreturn_flag,1,voiceovers\mp\us\US_1mc_theyreturn_flag_00.wav,,0.9,0.9,,,360,600,,,,,,voice,2d,streamed,,,,mp_airfield  mp_beachhead mp_castle mp_courtyard mp_hangar mp_kneedeep mp_makin mp_shrine,,,,,,,,,,,0,,1
