Sni1_IGD_414A_REZN,,voiceovers\sniper\mast\Sni1_IGD_414C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_414C_REZN
Sni1_IGD_415A_REZN,,voiceovers\sniper\mast\Sni1_IGD_415A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_415A_REZN
Sni1_IGD_415A_REZN,,voiceovers\sniper\mast\Sni1_IGD_415B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_415B_REZN
Sni1_IGD_415A_REZN,,voiceovers\sniper\mast\Sni1_IGD_415C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_415C_REZN
Sni1_IGD_416A_REZN,,voiceovers\sniper\mast\Sni1_IGD_416A_REZN_A.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_416A_REZN_A
Sni1_IGD_416A_REZN,,voiceovers\sniper\mast\Sni1_IGD_416B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_416B_REZN
Sni1_IGD_416A_REZN,,voiceovers\sniper\mast\Sni1_IGD_416C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_416C_REZN
Sni1_IGD_417A_REZN,,voiceovers\sniper\mast\Sni1_IGD_417A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_417A_REZN
Sni1_IGD_347A_REZN,,voiceovers\sniper\mast\Sni1_IGD_347A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_347A_REZN
Sni1_IGD_348A_REZN,,voiceovers\sniper\mast\Sni1_IGD_348A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_348A_REZN
Sni1_IGD_349A_REZN,,voiceovers\sniper\mast\Sni1_IGD_349A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_349A_REZN
Sni1_IGD_350A_REZN,,voiceovers\sniper\mast\Sni1_IGD_350A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_350A_REZN
Sni1_IGD_708A_REZN,,voiceovers\sniper\mast\Sni1_IGD_708A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_708A_REZN
Sni1_IGD_708A_REZN,,voiceovers\sniper\mast\Sni1_IGD_708B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_708B_REZN
Sni1_IGD_708A_REZN,,voiceovers\sniper\mast\Sni1_IGD_708C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_708C_REZN
Sni1_IGD_709A_REZN,,voiceovers\sniper\mast\Sni1_IGD_709A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_709A_REZN
Sni1_IGD_709A_REZN,,voiceovers\sniper\mast\Sni1_IGD_709B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_709B_REZN
Sni1_IGD_709A_REZN,,voiceovers\sniper\mast\Sni1_IGD_709C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_709C_REZN
Sni1_IGD_710A_REZN,,voiceovers\sniper\mast\Sni1_IGD_710A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_710A_REZN
Sni1_IGD_711A_REZN,,voiceovers\sniper\mast\Sni1_IGD_711A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_711A_REZN
Sni1_IGD_712A_REZN,,voiceovers\sniper\mast\Sni1_IGD_712A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_712A_REZN
Sni1_IGD_712A_REZN,,voiceovers\sniper\mast\Sni1_IGD_712B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_712B_REZN
Sni1_IGD_712A_REZN,,voiceovers\sniper\mast\Sni1_IGD_712C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_712C_REZN
Sni1_IGD_713A_REZN,,voiceovers\sniper\mast\Sni1_IGD_713A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_713A_REZN
Sni1_IGD_713A_REZN,,voiceovers\sniper\mast\Sni1_IGD_713B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_713B_REZN
Sni1_IGD_713A_REZN,,voiceovers\sniper\mast\Sni1_IGD_713C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_713C_REZN
Sni1_IGD_714A_REZN,,voiceovers\sniper\mast\Sni1_IGD_714A_REZN.wav,1,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_714A_REZN
Sni1_IGD_714A_REZN,,voiceovers\sniper\mast\Sni1_IGD_714B_REZN.wav,2,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_714B_REZN
Sni1_IGD_714A_REZN,,voiceovers\sniper\mast\Sni1_IGD_714C_REZN.wav,3,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_714C_REZN
Sni1_IGD_715A_REZN,,voiceovers\sniper\mast\Sni1_IGD_715A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_715A_REZN_A
Sni1_IGD_716A_REZN,,voiceovers\sniper\mast\Sni1_IGD_716A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_716A_REZN
Sni1_IGD_717A_REZN,,voiceovers\sniper\mast\Sni1_IGD_717A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_717A_REZN
Sni1_IGD_718A_REZN,,voiceovers\sniper\mast\Sni1_IGD_718A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_718A_REZN
Sni1_IGD_719A_REZN,,voiceovers\sniper\mast\Sni1_IGD_719A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_719A_REZN
Sni1_IGD_720A_REZN,,voiceovers\sniper\mast\Sni1_IGD_720A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_720A_REZN
Sni1_IGD_721A_REZN,,voiceovers\sniper\mast\Sni1_IGD_721A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_721A_REZN
Sni1_IGD_808A_REZN,,voiceovers\sniper\mast\Sni1_IGD_808A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_808A_REZN
Sni1_IGD_809A_REZN,,voiceovers\sniper\mast\Sni1_IGD_809A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_809A_REZN
Sni1_IGD_722A_REZN,,voiceovers\sniper\mast\Sni1_IGD_722A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_722A_REZN_A
Sni1_IGD_723A_REZN,,voiceovers\sniper\mast\Sni1_IGD_723A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_723A_REZN
Sni1_IGD_724A_REZN,,voiceovers\sniper\mast\Sni1_IGD_724A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_724A_REZN
Sni1_IGD_418A_REZN,,voiceovers\sniper\mast\Sni1_IGD_418A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_418A_REZN
Sni1_IGD_353A_REZN,,voiceovers\sniper\mast\Sni1_IGD_353A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_353A_REZN_A
Sni1_IGD_355A_REZN,,voiceovers\sniper\mast\Sni1_IGD_355A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_355A_REZN_A
Sni1_IGD_419A_REZN,,voiceovers\sniper\mast\Sni1_IGD_419A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_419A_REZN
Sni1_IGD_420A_REZN,,voiceovers\sniper\mast\Sni1_IGD_420A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_420A_REZN
Sni1_IGD_356A_REZN,,voiceovers\sniper\mast\Sni1_IGD_356A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_356A_REZN
Sni1_IGD_357A_REZN,,voiceovers\sniper\mast\Sni1_IGD_357A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_357A_REZN
Sni1_IGD_725A_REZN,,voiceovers\sniper\mast\Sni1_IGD_725A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_725A_REZN
Sni1_IGD_726A_REZN,,voiceovers\sniper\mast\Sni1_IGD_726A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_726A_REZN
Sni1_IGD_358A_REZN,,voiceovers\sniper\mast\Sni1_IGD_358A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_358A_REZN
Sni1_IGD_421A_REZN,,voiceovers\sniper\mast\Sni1_IGD_421A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_421A_REZN
Sni1_IGD_422A_REZN,,voiceovers\sniper\mast\Sni1_IGD_422A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_422A_REZN
Sni1_IGD_500A_REZN,,voiceovers\sniper\mast\Sni1_IGD_500A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_500A_REZN
Sni1_IGD_501A_REZN,,voiceovers\sniper\mast\Sni1_IGD_501A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_501A_REZN_A
Sni1_IGD_502A_REZN,,voiceovers\sniper\mast\Sni1_IGD_502A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_502A_REZN
Sni1_IGD_503A_REZN,,voiceovers\sniper\mast\Sni1_IGD_503A_REZN_C.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_503A_REZN_C
Sni1_IGD_504A_REZN,,voiceovers\sniper\mast\Sni1_IGD_504A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_504A_REZN_A
Sni1_IGD_505A_REZN,,voiceovers\sniper\mast\Sni1_IGD_505A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_505A_REZN_B
Sni1_IGD_506A_REZN,,voiceovers\sniper\mast\Sni1_IGD_506A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_506A_REZN_A
Sni1_IGD_507A_REZN,,voiceovers\sniper\mast\Sni1_IGD_507A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_507A_REZN_B
Sni1_IGD_508A_REZN,,voiceovers\sniper\mast\Sni1_IGD_508A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_508A_REZN_A
Sni1_IGD_509A_REZN,,voiceovers\sniper\mast\Sni1_IGD_509A_REZN_A.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_509A_REZN_A
Sni1_IGD_510A_REZN,,voiceovers\sniper\mast\Sni1_IGD_510A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_510A_REZN
Sni1_IGD_511A_REZN,,voiceovers\sniper\mast\Sni1_IGD_511A_REZN_B.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_511A_REZN_B
Sni1_IGD_512A_REZN,,voiceovers\sniper\mast\Sni1_IGD_512A_REZN.wav,,0.9,0.9,500,2800,,,,,voice,,curve4,,3200,,,1,1,,3d,streamed,,,,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_512A_REZN
#CUT LINES,,,,,,,,,,,,birds on char bus because of shellshock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Sni1_IGD_003A_REZN,,voiceovers\sniper\Sni1_IGD_003A_REZN_B.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_003A_REZN_B
#Sni1_IGD_005A_REZN,,voiceovers\sniper\Sni1_IGD_005A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_005A_REZN
#Sni1_IGD_007A_REZN,,voiceovers\sniper\Sni1_IGD_007A_REZN_B.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_007A_REZN_B
#Sni1_IGD_103A_REZN,,voiceovers\sniper\Sni1_IGD_103A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_103A_REZN
#Sni1_IGD_013B_REZN,,voiceovers\sniper\Sni1_IGD_013B_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_013B_REZN
#Sni1_IGD_106A_REZN,,voiceovers\sniper\Sni1_IGD_106A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_106A_REZN
#Sni1_IGD_107A_REZN,,voiceovers\sniper\Sni1_IGD_107A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_107A_REZN
#Sni1_IGD_032B_REZN,,voiceovers\sniper\Sni1_IGD_032B_REZN_B.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_032B_REZN_B
#Sni1_IGD_036A_REZN,,voiceovers\sniper\Sni1_IGD_036A_REZN_B.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_036A_REZN_B
#Sni1_IGD_337A_REZN,,voiceovers\sniper\Sni1_IGD_337A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_337A_REZN
#Sni1_IGD_338A_REZN,,voiceovers\sniper\Sni1_IGD_338A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_338A_REZN
#Sni1_IGD_339A_REZN,,voiceovers\sniper\Sni1_IGD_339A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_339A_REZN
#Sni1_IGD_341A_REZN,,voiceovers\sniper\Sni1_IGD_341A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_341A_REZN
#Sni1_IGD_342A_REZN,,voiceovers\sniper\Sni1_IGD_342A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_342A_REZN
#Sni1_IGD_351A_REZN,,voiceovers\sniper\Sni1_IGD_351A_REZN_A.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_351A_REZN_A
#Sni1_IGD_352A_REZN,,voiceovers\sniper\Sni1_IGD_352A_REZN_A.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_352A_REZN_A
#Sni1_IGD_354A_REZN,,voiceovers\sniper\Sni1_IGD_354A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_354A_REZN
#Sni1_IGD_359A_REZN,,voiceovers\sniper\Sni1_IGD_359A_REZN.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_359A_REZN
#Sni1_IGD_360A_REZN,,voiceovers\sniper\Sni1_IGD_360A_REZN_A.wav,,0.9,0.9,200,1200,,,,,voice,,curve4,,2200,,,1,1,,3d,streamed,,,master,,,,,,,,1,,,,0.2,,,no,no,100,100,0.25,1,SUBTITLE_Sni1_IGD_360A_REZN_A
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#temp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halftrack_engine_high,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
halftrack_idle_low,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck_idle_low,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck_engine_high,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#NULLS,,,,,,,,,,,,birds on char bus because of shellshock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
knocked_off,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bomb_far_falloff_glo,,sfx\null.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
